Step	tdbl
4138	2.112
4139	1.538
4140	2.071
4141	2.827
4142	1.818
4143	1.864
4144	2.233
4145	1.738
4146	2.253
4147	1.835
4148	2.606
4149	1.679
4150	1.935
4151	1.763
4152	1.612
4153	1.768
4154	1.751
4155	2.111
4156	1.599
4157	1.500
4158	1.798
4159	1.471
4160	1.614
4161	2.192
4162	1.620
4163	2.401
4164	1.980
4165	1.666
4166	1.924
4167	1.681
4168	1.757
4169	1.725
4170	2.112
4171	1.870
4172	1.930
4173	1.909
4174	2.041
4175	1.767
4176	1.615
4177	1.827
4178	1.861
4179	1.748
4180	1.718
4181	1.945
4182	1.940
4183	1.964
4184	1.977
4185	1.992
4186	2.027
4187	2.005
4188	1.928
4189	1.689
4190	1.842
4191	1.978
4192	1.732
4193	1.694
4194	1.938
4195	2.069
4196	1.676
4197	1.643
4198	2.329
4199	1.971
4200	3.455
4201	2.094
4202	1.739
4203	2.295
4204	1.995
4205	2.442
4206	2.104
4207	1.815
4208	1.707
4209	2.099
4210	1.977
4211	2.310
4212	2.010
4213	2.106
4214	1.811
4215	1.822
4216	1.976
4217	2.200
4218	1.977
4219	1.902
4220	1.868
4221	1.938
4222	1.627
4223	2.055
4224	2.053
4225	1.661
4226	1.860
4227	2.051
4228	2.061
4229	2.303
4230	1.944
4231	1.670
4232	1.825
4233	1.947
4234	1.891
4235	1.694
4236	1.812
4237	1.773
4238	2.013
4239	1.896
4240	1.531
4241	1.631
4242	1.836
4243	2.610
4244	1.784
4245	1.686
4246	1.669
4247	1.721
4248	1.596
4249	1.756
4250	1.702
4251	2.252
4252	1.909
4253	2.423
4254	1.811
4255	1.859
4256	1.680
4257	1.648
4258	3.199
4259	1.979
4260	1.908
4261	1.717
4262	1.679
4263	1.723
4264	2.142
4265	1.902
4266	1.855
4267	1.826
4268	1.690
4269	2.136
4270	1.927
4271	1.562
4272	1.855
4273	1.867
4274	2.222
4275	2.031
4276	1.708
4277	2.026
4278	1.751
4279	2.064
4280	1.618
4281	1.728
4282	1.727
4283	1.754
4284	1.933
4285	2.033
4286	1.809
4287	1.973
4288	1.920
4289	2.673
4290	1.993
4291	1.916
4292	1.773
4293	1.650
4294	1.946
4295	2.044
4296	1.596
4297	1.997
4298	2.022
4299	2.084
4300	2.104
4301	1.471
4302	2.009
4303	1.793
4304	1.581
4305	1.851
4306	1.658
4307	1.914
4308	1.796
4309	2.117
4310	1.839
4311	1.802
4312	1.571
4313	2.411
4314	1.895
4315	1.593
4316	1.682
4317	2.367
4318	1.763
4319	1.680
4320	1.484
4321	1.919
4322	1.702
4323	2.188
4324	1.811
4325	1.995
4326	1.523
4327	1.681
4328	1.706
4329	1.786
4330	1.914
4331	1.973
4332	1.764
4333	2.204
4334	1.908
4335	1.682
4336	2.107
4337	1.626
4338	1.840
4339	1.659
4340	1.560
4341	1.899
4342	1.795
4343	2.395
4344	2.342
4345	1.997
4346	1.838
4347	1.891
4348	2.983
4349	2.572
4350	1.998
4351	1.823
4352	1.694
4353	2.070
4354	1.715
4355	2.010
4356	1.790
4357	1.654
4358	1.654
4359	2.355
4360	1.930
4361	1.381
4362	2.035
4363	2.257
4364	2.063
4365	1.897
4366	1.803
4367	1.958
4368	1.465
4369	1.465
4370	1.751
4371	1.902
4372	2.070
4373	1.854
4374	1.770
4375	2.152
4376	1.693
4377	2.262
4378	1.851
4379	1.785
4380	1.672
4381	2.077
4382	1.932
4383	1.814
4384	1.688
4385	1.808
4386	1.737
4387	1.613
4388	1.832
4389	1.944
4390	1.577
4391	1.795
4392	1.500
4393	1.890
4394	1.769
4395	2.271
4396	2.419
4397	2.112
4398	2.298
4399	1.678
4400	1.908
4401	1.854
4402	1.594
4403	2.168
4404	1.747
4405	2.114
4406	1.691
4407	1.828
4408	1.932
4409	1.899
4410	1.781
4411	1.944
4412	1.916
4413	2.010
4414	1.756
4415	1.810
4416	1.658
4417	2.007
4418	1.929
4419	1.794
4420	1.959
4421	1.697
4422	1.648
4423	2.044
4424	1.832
4425	2.119
4426	1.575
4427	1.878
4428	1.616
4429	1.699
4430	1.728
4431	1.676
4432	1.900
4433	1.688
4434	1.821
4435	1.631
4436	1.922
4437	2.217
4438	1.916
4439	2.500
4440	1.921
4441	1.866
4442	1.587
4443	2.057
4444	1.829
4445	1.763
4446	2.014
4447	1.681
4448	1.724
4449	1.458
4450	2.105
4451	1.915
4452	1.654
4453	1.869
4454	1.813
4455	1.586
4456	1.721
4457	2.236
4458	1.972
4459	1.520
4460	1.588
4461	1.658
4462	1.799
4463	1.839
4464	1.736
4465	1.688
4466	1.643
4467	2.131
4468	2.136
4469	2.562
4470	1.801
4471	2.247
4472	1.966
4473	2.241
4474	2.026
4475	1.730
4476	1.717
4477	1.687
4478	1.985
4479	1.914
4480	1.821
4481	2.290
4482	1.892
4483	1.793
4484	1.860
4485	1.946
4486	1.835
4487	1.906
4488	2.100
4489	1.687
4490	2.019
4491	1.759
4492	1.949
4493	1.748
4494	2.057
4495	1.727
4496	2.101
4497	1.896
4498	1.636
4499	2.108
4500	1.645
4501	1.685
4502	1.817
4503	1.795
4504	2.301
4505	2.142
4506	1.890
4507	1.926
4508	2.542
4509	2.049
4510	2.085
4511	1.793
4512	1.905
4513	1.513
4514	1.388
4515	1.741
4516	1.575
4517	1.572
4518	1.903
4519	1.698
4520	1.822
4521	1.888
4522	1.952
4523	1.703
4524	1.599
4525	1.782
4526	1.889
4527	1.807
4528	1.540
4529	1.790
4530	1.683
4531	1.898
4532	1.465
4533	1.586
4534	1.927
4535	1.844
4536	1.972
4537	1.730
4538	1.558
4539	1.624
4540	1.720
4541	1.826
4542	1.658
4543	1.809
4544	1.660
4545	2.058
4546	1.963
4547	1.534
4548	1.999
4549	1.806
4550	2.443
4551	1.908
4552	2.066
4553	2.095
4554	2.134
4555	2.182
4556	1.916
4557	1.680
4558	1.705
4559	1.569
4560	1.748
4561	1.814
4562	2.014
4563	1.719
4564	2.468
4565	1.831
4566	1.729
4567	1.565
4568	2.223
4569	2.286
4570	1.918
4571	1.950
4572	2.005
4573	1.971
4574	1.767
4575	1.963
4576	2.080
4577	2.418
4578	2.143
4579	2.009
4580	1.788
4581	1.692
4582	1.856
4583	1.687
4584	1.752
4585	1.474
4586	1.926
4587	1.819
4588	1.542
4589	1.756
4590	1.773
4591	1.904
4592	2.013
4593	1.535
4594	1.729
4595	1.768
4596	1.844
4597	2.116
4598	1.886
4599	1.935
4600	2.011
4601	2.068
4602	1.720
4603	1.758
4604	2.036
4605	1.843
4606	2.066
4607	1.815
4608	1.893
4609	2.275
4610	1.984
4611	2.211
4612	1.762
4613	1.657
4614	1.790
4615	1.696
4616	1.858
4617	1.590
4618	1.833
4619	1.604
4620	1.584
4621	2.016
4622	1.957
4623	1.716
4624	1.914
4625	2.059
4626	2.035
4627	1.577
4628	2.069
4629	1.809
4630	1.596
4631	1.836
4632	1.508
4633	1.825
4634	1.743
4635	1.686
4636	1.741
4637	2.099
4638	1.784
4639	1.780
4640	2.018
4641	1.998
4642	1.632
4643	1.812
4644	2.426
4645	1.503
4646	1.872
4647	1.864
4648	1.798
4649	1.523
4650	1.806
4651	2.291
4652	1.865
4653	2.345
4654	1.891
4655	1.958
4656	2.005
4657	1.897
4658	1.949
4659	2.474
4660	2.357
4661	1.917
4662	2.421
4663	2.013
4664	1.838
4665	2.318
4666	1.934
4667	1.700
4668	1.700
4669	1.580
4670	2.366
4671	1.701
4672	1.791
4673	1.497
4674	1.709
4675	1.853
4676	2.151
4677	1.730
4678	1.490
4679	1.696
4680	1.778
4681	1.661
4682	1.993
4683	1.804
4684	1.671
4685	2.017
4686	2.044
4687	1.804
4688	1.581
4689	1.617
4690	1.830
4691	2.202
4692	2.115
4693	1.553
4694	2.108
4695	2.509
4696	2.421
4697	1.684
4698	1.686
4699	2.071
4700	2.067
4701	1.667
4702	1.948
4703	1.916
4704	1.732
4705	1.653
4706	1.668
4707	1.613
4708	1.772
4709	1.656
4710	2.275
4711	2.071
4712	2.428
4713	1.643
4714	2.066
4715	2.277
4716	1.953
4717	2.159
4718	1.759
4719	1.931
4720	1.871
4721	1.814
4722	2.011
4723	1.638
4724	1.539
4725	1.925
4726	1.595
4727	1.447
4728	1.744
4729	1.602
4730	1.837
4731	2.118
4732	1.906
4733	2.282
4734	1.540
4735	1.887
4736	2.083
4737	1.663
4738	1.793
4739	1.725
4740	1.938
4741	1.799
4742	1.754
4743	1.707
4744	1.854
4745	1.783
4746	1.937
4747	1.833
4748	1.782
4749	1.622
4750	1.698
4751	1.936
4752	1.786
4753	1.900
4754	1.733
4755	2.132
4756	1.851
4757	1.778
4758	2.230
4759	1.459
4760	2.009
4761	1.660
4762	2.057
4763	1.741
4764	1.870
4765	1.665
4766	2.231
4767	1.950
4768	2.715
4769	2.974
4770	2.143
4771	1.758
4772	2.505
4773	2.926
4774	2.479
4775	2.094
4776	1.860
4777	2.185
4778	2.316
4779	2.049
4780	1.735
4781	1.845
4782	1.480
4783	1.807
4784	2.098
4785	2.054
4786	1.709
4787	1.581
4788	1.638
4789	1.945
4790	1.604
4791	1.673
4792	1.619
4793	1.712
4794	1.678
4795	1.535
4796	1.525
4797	1.743
4798	2.260
4799	2.049
4800	1.806
4801	1.798
4802	2.040
4803	1.948
4804	1.982
4805	1.928
4806	1.524
4807	1.658
4808	1.969
4809	2.097
4810	1.906
4811	2.038
4812	1.977
4813	2.152
4814	3.026
4815	1.884
4816	1.941
4817	1.811
4818	2.006
4819	1.825
4820	1.788
4821	1.989
4822	1.941
4823	1.704
4824	1.807
4825	1.859
4826	1.838
4827	1.707
4828	1.658
4829	1.674
4830	1.683
4831	1.633
4832	2.142
4833	2.000
4834	1.760
4835	1.929
4836	1.756
4837	1.860
4838	2.703
4839	1.830
4840	2.251
4841	1.953
4842	2.073
4843	1.800
4844	1.792
4845	2.391
4846	2.588
4847	1.986
4848	1.741
4849	1.805
4850	1.879
4851	1.714
4852	2.130
4853	1.963
4854	1.609
4855	1.712
4856	1.918
4857	1.775
4858	1.543
4859	1.671
4860	1.713
4861	1.866
4862	2.217
4863	2.136
4864	2.083
4865	1.872
4866	1.568
4867	1.850
4868	1.915
4869	1.913
4870	1.642
4871	1.711
4872	1.958
4873	1.778
4874	1.987
4875	2.094
4876	1.699
4877	2.265
4878	1.696
4879	1.886
4880	2.170
4881	1.785
4882	1.712
4883	1.765
4884	1.611
4885	1.666
4886	2.029
4887	1.738
4888	1.771
4889	2.190
4890	1.941
4891	2.124
4892	1.944
4893	1.636
4894	2.130
4895	2.354
4896	1.749
4897	1.643
4898	1.836
4899	2.245
4900	1.914
4901	1.845
4902	1.964
4903	1.806
4904	1.821
4905	1.925
4906	1.817
4907	1.990
4908	2.172
4909	1.699
4910	2.113
4911	2.021
4912	2.250
4913	2.086
4914	2.003
4915	2.102
4916	1.857
4917	1.629
4918	1.944
4919	1.738
4920	1.905
4921	1.759
4922	1.943
4923	1.842
4924	2.094
4925	1.806
4926	1.710
4927	2.188
4928	1.772
4929	2.060
4930	1.755
4931	1.641
4932	1.875
4933	2.002
4934	1.758
4935	1.603
4936	1.558
4937	1.826
4938	1.767
4939	1.625
4940	1.825
4941	1.973
4942	1.563
4943	1.843
4944	1.754
4945	1.972
4946	1.815
4947	1.904
4948	2.283
4949	2.012
4950	1.761
4951	1.794
4952	2.099
4953	1.715
4954	1.368
4955	1.873
4956	1.753
4957	1.811
4958	1.588
4959	1.888
4960	1.743
4961	1.792
4962	1.942
4963	1.561
4964	1.827
4965	1.525
4966	1.599
4967	1.847
4968	1.839
4969	1.602
4970	1.825
4971	1.674
4972	1.714
4973	1.790
4974	1.647
4975	1.850
4976	1.845
4977	1.858
4978	2.093
4979	2.179
4980	1.930
4981	1.798
4982	1.947
4983	1.794
4984	1.890
4985	2.048
4986	1.824
4987	1.726
4988	2.036
4989	1.865
4990	1.953
4991	1.731
4992	1.686
4993	1.533
4994	1.663
4995	1.921
4996	1.726
4997	1.669
4998	2.088
4999	1.833
5000	1.571
5001	1.697
5002	1.904
5003	2.093
5004	2.223
5005	2.148
5006	1.816
5007	1.767
5008	1.767
5009	2.036
5010	2.228
5011	2.092
5012	2.242
5013	2.066
5014	2.234
5015	1.981
5016	1.538
5017	1.992
5018	1.764
5019	1.657
5020	1.773
5021	2.141
5022	2.070
5023	1.849
5024	1.950
5025	1.758
5026	1.738
5027	1.895
5028	1.928
5029	1.664
5030	1.551
5031	1.912
5032	1.626
5033	2.064
5034	2.451
5035	1.926
5036	2.213
5037	1.896
5038	1.905
5039	2.021
5040	1.760
5041	2.152
5042	2.222
5043	1.489
5044	1.708
5045	1.664
5046	1.783
5047	2.163
5048	1.516
5049	1.673
5050	2.266
5051	2.241
5052	1.914
5053	1.793
5054	1.982
5055	1.731
5056	1.927
5057	1.553
5058	1.859
5059	1.760
5060	1.953
5061	1.746
5062	2.152
5063	1.671
5064	1.777
5065	1.900
5066	1.868
5067	1.641
5068	1.797
5069	1.705
5070	1.787
5071	1.689
5072	1.611
5073	1.629
5074	1.817
5075	2.030
5076	2.161
5077	1.817
5078	2.829
5079	1.948
5080	1.715
5081	1.586
5082	1.594
5083	1.755
5084	1.579
5085	2.097
5086	1.619
5087	2.507
5088	1.821
5089	2.103
5090	2.025
5091	2.055
5092	1.613
5093	1.901
5094	2.401
5095	1.869
5096	1.787
5097	1.634
5098	1.886
5099	1.933
5100	2.034
5101	1.931
5102	1.949
5103	1.661
5104	2.123
5105	2.127
5106	1.869
5107	1.978
5108	1.849
5109	2.116
5110	1.893
5111	1.802
5112	1.805
5113	1.949
5114	1.578
5115	1.752
5116	1.608
5117	2.150
5118	1.749
5119	1.775
5120	2.098
5121	1.921
5122	1.908
5123	1.992
5124	1.740
5125	1.785
5126	2.136
5127	1.865
5128	1.871
5129	1.475
5130	1.604
5131	1.966
5132	1.758
5133	1.912
5134	1.728
5135	1.729
5136	1.512
5137	1.700
5138	1.647
5139	1.817
5140	1.452
5141	1.674
5142	1.425
5143	1.810
5144	2.226
5145	1.863
5146	1.778
5147	1.748
5148	1.522
5149	2.320
5150	1.820
5151	1.817
5152	2.013
5153	1.693
5154	1.746
5155	2.119
5156	1.766
5157	1.694
5158	1.798
5159	1.908
5160	1.957
5161	1.737
5162	2.138
5163	1.960
5164	1.875
5165	1.701
5166	1.971
5167	2.061
5168	1.885
5169	2.087
5170	2.022
5171	1.877
5172	1.694
5173	1.942
5174	1.713
5175	1.941
5176	1.812
5177	1.524
5178	1.687
5179	2.233
5180	1.563
5181	1.665
5182	2.028
5183	2.184
5184	1.917
5185	2.172
5186	1.658
5187	1.731
5188	1.933
5189	1.925
5190	1.897
5191	2.010
5192	1.527
5193	2.040
5194	1.987
5195	1.955
5196	1.804
5197	1.858
5198	2.007
5199	1.711
5200	2.100
5201	1.744
5202	1.805
5203	2.013
5204	2.098
5205	1.776
5206	1.903
5207	2.052
5208	1.655
5209	2.012
5210	1.983
5211	1.635
5212	1.874
5213	1.651
5214	1.598
5215	2.086
5216	1.823
5217	1.897
5218	1.890
5219	1.792
5220	1.597
5221	1.644
5222	1.670
5223	1.630
5224	1.674
5225	1.937
5226	1.853
5227	1.566
5228	1.985
5229	1.993
5230	2.331
5231	1.742
5232	1.623
5233	1.600
5234	1.892
5235	1.834
5236	1.994
5237	1.995
5238	2.113
5239	1.568
5240	2.061
5241	2.199
5242	1.495
5243	1.573
5244	2.066
5245	2.278
5246	2.026
5247	1.910
5248	2.250
5249	1.896
5250	1.750
5251	1.608
5252	1.825
5253	1.855
5254	1.711
5255	1.947
5256	2.063
5257	1.750
5258	1.780
5259	1.503
5260	1.838
5261	1.697
5262	1.921
5263	2.106
5264	1.991
5265	2.143
5266	1.892
5267	1.832
5268	2.085
5269	1.624
5270	2.002
5271	2.083
5272	1.729
5273	1.814
5274	1.878
5275	1.974
5276	1.594
5277	1.775
5278	1.638
5279	2.072
5280	2.007
5281	1.898
5282	1.960
5283	2.285
5284	1.929
5285	1.749
5286	1.736
5287	1.957
5288	1.894
5289	1.883
5290	1.882
5291	1.908
5292	1.728
5293	2.004
5294	1.937
5295	1.787
5296	1.643
5297	1.485
5298	1.786
5299	2.114
5300	2.090
5301	1.828
5302	2.140
5303	1.726
5304	1.597
5305	1.671
5306	2.198
5307	2.206
5308	2.166
5309	2.338
5310	2.104
5311	1.924
5312	1.919
5313	1.685
5314	1.601
5315	1.831
5316	2.240
5317	2.166
5318	2.219
5319	1.689
5320	1.729
5321	1.958
5322	1.642
5323	1.631
5324	1.556
5325	1.644
5326	1.567
5327	2.092
5328	1.492
5329	1.818
5330	1.762
5331	1.691
5332	1.763
5333	1.638
5334	2.394
5335	1.827
5336	2.039
5337	1.657
5338	1.938
5339	1.940
5340	1.789
5341	2.003
5342	1.629
5343	2.071
5344	2.289
5345	1.610
5346	2.157
5347	2.009
5348	1.810
5349	2.141
5350	2.052
5351	2.252
5352	1.841
5353	1.880
5354	1.921
5355	1.742
5356	2.075
5357	1.842
5358	1.524
5359	1.793
5360	1.741
5361	2.049
5362	1.825
5363	2.008
5364	1.860
5365	1.756
5366	1.930
5367	1.891
5368	2.181
5369	2.252
5370	1.891
5371	1.960
5372	2.341
5373	1.705
5374	1.958
5375	1.633
5376	1.754
5377	1.589
5378	1.821
5379	1.725
5380	1.643
5381	1.720
5382	1.576
5383	1.889
5384	1.775
5385	1.691
5386	1.874
5387	1.807
5388	1.524
5389	1.666
5390	1.465
5391	1.679
5392	1.968
5393	2.050
5394	2.028
5395	2.245
5396	2.233
5397	1.867
5398	1.968
5399	1.924
5400	1.853
5401	2.144
5402	1.826
5403	1.706
5404	1.603
5405	1.758
5406	1.851
5407	1.902
5408	1.852
5409	1.434
5410	1.779
5411	1.866
5412	1.655
5413	1.875
5414	1.676
5415	2.039
5416	2.760
5417	1.966
5418	1.847
5419	1.515
5420	1.710
5421	1.722
5422	2.049
5423	1.938
5424	1.736
5425	2.104
5426	2.214
5427	1.994
5428	2.129
5429	2.099
5430	2.298
5431	1.980
5432	1.937
5433	1.901
5434	2.454
5435	1.907
5436	2.044
5437	1.773
5438	1.734
5439	1.951
5440	2.765
5441	1.745
5442	1.800
5443	1.582
5444	1.740
5445	2.131
5446	2.109
5447	1.954
5448	1.848
5449	1.767
5450	2.066
5451	1.911
5452	1.971
5453	2.006
5454	1.814
5455	1.964
5456	2.130
5457	2.169
5458	1.827
5459	1.961
5460	1.877
5461	1.969
5462	1.791
5463	2.032
5464	1.828
5465	2.111
5466	1.991
5467	2.120
5468	1.882
5469	1.768
5470	1.603
5471	1.813
5472	1.795
5473	1.623
5474	1.601
5475	1.871
5476	2.102
5477	1.717
5478	1.920
5479	1.690
5480	1.551
5481	1.652
5482	1.747
5483	1.851
5484	1.587
5485	1.775
5486	1.759
5487	2.244
5488	1.659
5489	1.670
5490	2.102
5491	1.780
5492	2.120
5493	1.974
5494	2.316
5495	1.927
5496	1.798
5497	1.567
5498	1.614
5499	1.783
5500	1.842
5501	1.773
5502	1.626
5503	1.466
5504	1.689
5505	1.538
5506	1.826
5507	2.040
5508	1.451
5509	1.727
5510	1.717
5511	2.143
5512	2.045
5513	2.005
5514	1.983
5515	1.823
5516	1.829
5517	1.867
5518	2.091
5519	2.464
5520	1.823
5521	1.682
5522	1.581
5523	1.943
5524	2.068
5525	1.709
5526	1.385
5527	2.165
5528	1.888
5529	1.869
5530	1.714
5531	1.656
5532	2.061
5533	1.556
5534	1.721
5535	1.804
5536	1.966
5537	1.956
5538	1.678
5539	2.077
5540	1.958
5541	1.940
5542	1.939
5543	2.100
5544	2.333
5545	1.729
5546	1.594
5547	1.759
5548	1.710
5549	1.973
5550	2.209
5551	2.445
5552	2.363
5553	2.142
5554	2.951
5555	1.907
5556	1.837
5557	2.267
5558	1.833
5559	1.757
5560	1.795
5561	1.517
5562	1.745
5563	1.706
5564	1.853
5565	1.917
5566	1.631
5567	1.653
5568	1.487
5569	1.803
5570	1.699
5571	1.973
5572	1.669
5573	2.069
5574	1.690
5575	1.658
5576	1.706
5577	2.064
5578	1.863
5579	1.898
5580	1.984
5581	1.673
5582	1.746
5583	1.704
5584	1.756
5585	1.958
5586	1.744
5587	1.689
5588	2.027
5589	2.005
5590	1.673
5591	1.496
5592	1.671
5593	1.669
5594	1.665
5595	1.806
5596	1.557
5597	1.676
5598	1.880
5599	2.124
5600	1.698
5601	1.609
5602	1.804
5603	1.818
5604	1.699
5605	1.549
5606	1.755
5607	1.760
5608	1.958
5609	1.933
5610	2.130
5611	1.906
5612	1.970
5613	1.763
5614	1.735
5615	1.835
5616	1.658
5617	2.088
5618	1.620
5619	1.862
5620	2.161
5621	1.737
5622	1.714
5623	1.934
5624	1.810
5625	1.543
5626	1.677
5627	1.755
5628	1.701
5629	1.507
5630	1.554
5631	1.877
5632	1.720
5633	1.894
5634	1.571
5635	1.682
5636	1.564
5637	1.555
5638	1.768
5639	2.307
5640	1.653
5641	1.768
5642	1.796
5643	1.641
5644	1.828
5645	1.681
5646	1.901
5647	1.672
5648	1.937
5649	1.970
5650	2.045
5651	2.239
5652	1.939
5653	2.072
5654	1.807
5655	1.877
5656	2.037
5657	1.690
5658	1.730
5659	1.809
5660	2.184
5661	1.881
5662	1.736
5663	1.878
5664	1.950
5665	1.769
5666	1.480
5667	1.669
5668	1.970
5669	1.913
5670	1.690
5671	1.885
5672	1.819
5673	1.590
5674	2.181
5675	1.784
5676	1.547
5677	1.817
5678	1.511
5679	1.715
5680	1.935
5681	2.589
5682	2.119
5683	1.583
5684	1.825
5685	1.759
5686	1.849
5687	1.818
5688	1.580
5689	1.812
5690	1.678
5691	1.796
5692	2.010
5693	1.579
5694	2.225
5695	1.918
5696	2.028
5697	2.042
5698	1.759
5699	1.721
5700	2.161
5701	1.933
5702	1.707
5703	1.990
5704	1.962
5705	1.764
5706	1.738
5707	1.821
5708	2.030
5709	1.710
5710	1.789
5711	1.645
5712	1.693
5713	1.877
5714	1.832
5715	1.918
5716	1.735
5717	1.794
5718	1.834
5719	2.039
5720	1.725
5721	1.634
5722	1.998
5723	2.230
5724	1.947
5725	1.964
5726	1.791
5727	1.670
5728	1.797
5729	1.886
5730	1.901
5731	1.971
5732	1.804
5733	1.953
5734	1.749
5735	2.495
5736	1.726
5737	1.669
5738	1.680
5739	1.862
5740	2.135
5741	1.682
5742	1.701
5743	2.032
5744	2.092
5745	2.163
5746	2.019
5747	1.774
5748	1.518
5749	1.563
5750	1.521
5751	1.966
5752	1.485
5753	1.735
5754	2.088
5755	1.664
5756	1.551
5757	1.718
5758	1.742
5759	1.723
5760	1.581
5761	1.991
5762	1.949
5763	1.815
5764	1.792
5765	1.709
5766	1.957
5767	1.660
5768	1.764
5769	1.670
5770	1.809
5771	2.052
5772	1.902
5773	1.700
5774	1.991
5775	1.969
5776	2.160
5777	1.897
5778	2.254
5779	1.925
5780	1.697
5781	1.923
5782	2.152
5783	1.775
5784	1.999
5785	1.980
5786	2.102
5787	1.888
5788	1.957
5789	1.813
5790	1.976
5791	1.732
5792	1.850
5793	1.722
5794	1.632
5795	1.617
5796	1.522
5797	2.104
5798	2.609
5799	1.867
5800	1.808
5801	1.714
5802	1.478
5803	1.993
5804	2.301
5805	1.560
5806	1.899
5807	2.049
5808	1.596
5809	1.736
5810	1.833
5811	1.806
5812	1.830
5813	2.285
5814	1.624
5815	1.961
5816	1.710
5817	2.357
5818	1.634
5819	2.171
5820	1.728
5821	1.410
5822	2.203
5823	1.763
5824	1.753
5825	1.871
5826	2.303
5827	1.864
5828	1.718
5829	1.836
5830	1.846
5831	1.635
5832	1.833
5833	2.168
5834	1.801
5835	1.602
5836	1.683
5837	1.897
5838	1.729
5839	1.967
5840	1.771
5841	2.347
5842	2.193
5843	1.726
5844	1.769
5845	1.887
5846	1.708
5847	1.949
5848	2.199
5849	1.636
5850	1.844
5851	1.630
5852	1.969
5853	1.713
5854	1.510
5855	1.672
5856	1.669
5857	2.034
5858	1.895
5859	1.824
5860	1.706
5861	1.665
5862	1.706
5863	2.283
5864	1.675
5865	1.923
5866	2.073
5867	2.010
5868	2.047
5869	1.755
5870	1.441
5871	2.334
5872	1.806
5873	1.603
5874	1.468
5875	1.573
5876	1.690
5877	2.043
5878	2.371
5879	2.092
5880	2.482
5881	1.947
5882	1.685
5883	1.552
5884	1.784
5885	1.791
5886	1.664
5887	1.791
5888	1.714
5889	1.841
5890	1.710
5891	1.353
5892	1.730
5893	1.523
5894	1.535
5895	1.705
5896	1.817
5897	1.797
5898	1.899
5899	1.640
5900	1.737
5901	1.519
5902	1.889
5903	1.694
5904	1.572
5905	1.777
5906	2.224
5907	1.672
5908	1.793
5909	1.626
5910	1.665
5911	1.767
5912	1.845
5913	1.903
5914	1.824
5915	1.676
5916	2.070
5917	2.049
5918	1.782
5919	2.386
5920	1.916
5921	1.945
5922	1.625
5923	1.578
5924	1.595
5925	1.915
5926	1.943
5927	2.131
5928	1.931
5929	1.946
5930	2.203
5931	1.467
5932	1.419
5933	1.629
5934	1.858
5935	2.115
5936	1.742
5937	2.087
5938	1.984
5939	1.951
5940	1.839
5941	1.795
5942	2.225
5943	1.745
5944	1.518
5945	1.642
5946	2.027
5947	1.494
5948	1.832
5949	1.704
5950	1.755
5951	1.925
5952	1.459
5953	2.161
5954	2.127
5955	1.673
5956	1.814
5957	2.238
5958	2.056
5959	1.634
5960	1.763
5961	1.430
5962	1.639
5963	2.008
5964	1.723
5965	1.713
5966	1.773
5967	1.978
5968	1.667
5969	2.053
5970	1.758
5971	1.957
5972	2.245
5973	1.752
5974	1.966
5975	2.032
5976	1.844
5977	1.650
5978	1.702
5979	2.015
5980	2.007
5981	1.683
5982	1.652
5983	1.848
5984	1.932
5985	2.108
5986	2.444
5987	1.754
5988	1.839
5989	1.733
5990	1.734
5991	1.788
5992	2.058
5993	1.812
5994	1.757
5995	2.242
5996	2.164
5997	1.991
5998	1.695
5999	2.121
6000	1.618
6001	1.825
6002	1.892
6003	1.519
6004	1.747
6005	1.804
6006	2.000
6007	1.582
6008	2.112
6009	1.721
6010	1.498
6011	1.636
6012	1.788
6013	1.929
6014	2.393
6015	2.195
6016	1.746
6017	1.893
6018	2.189
6019	1.944
6020	2.088
6021	1.787
6022	1.657
6023	1.789
6024	2.271
6025	2.259
6026	1.723
6027	1.916
6028	1.602
6029	1.852
6030	1.745
6031	2.007
6032	2.171
6033	2.138
6034	1.607
6035	1.454
6036	1.907
6037	1.641
6038	1.907
6039	1.594
6040	1.999
6041	1.809
6042	1.841
6043	1.768
6044	1.872
6045	2.150
6046	1.536
6047	1.635
6048	1.695
6049	1.815
6050	1.543
6051	1.803
6052	1.687
6053	1.783
6054	1.508
6055	1.834
6056	2.055
6057	1.778
6058	1.608
6059	1.789
6060	1.671
6061	1.792
6062	2.210
6063	1.897
6064	1.706
6065	1.681
6066	1.638
6067	2.174
6068	1.714
6069	1.786
6070	1.624
6071	1.744
6072	1.621
6073	1.424
6074	1.489
6075	1.762
6076	1.884
6077	1.764
6078	1.853
6079	1.927
6080	1.635
6081	1.608
6082	2.113
6083	1.671
6084	1.725
6085	1.658
6086	1.682
6087	1.881
6088	1.930
6089	1.592
6090	1.661
6091	1.983
6092	1.887
6093	1.675
6094	1.434
6095	2.071
6096	2.108
6097	2.124
6098	1.726
6099	1.772
6100	1.583
6101	1.590
6102	1.927
6103	1.832
6104	1.505
6105	1.528
6106	2.210
6107	1.774
6108	1.842
6109	2.233
6110	2.140
6111	1.879
6112	1.778
6113	1.890
6114	1.840
6115	1.761
6116	2.122
6117	1.930
6118	1.932
6119	1.506
6120	1.936
6121	1.700
6122	2.006
6123	2.011
6124	1.991
6125	1.622
6126	1.742
6127	1.675
6128	1.511
6129	1.543
6130	2.446
6131	1.792
6132	2.158
6133	2.040
6134	1.918
6135	1.996
